ID_DISTRITO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,ID_MUNICIPIO,MUNICIPIO,DIST_LOC,LISTA_NOMINAL,PAN,PRI,PRD,PT,PVEM,PNA,MORENA,ES,PRI_PVEM_NA_ES,PRI_PVEM_NA,PRI_PVEM_ES,PRI_NA_ES,PRI_PVEM,PRI_NA,PRI_ES,PVEM_NA_ES,PVEM_NA,PVEM_ES,NA_ES,TERESA_CASTELL,NO_REGISTRADOS,NULOS,TOTAL_VOTOS,FECHA,HORA_LLAMADA,HORA_CAPTURA,ORIGEN_CAPTURA,CAE,CLAVE_AUT
28,4250,B,1,0,1,82,"TECAMAC",33,610,24,114,31,7,4,3,154,1,7,0,0,0,0,0,0,0,0,0,0,5,0,7,357,2017-06-04,20:16:57.161,20:19:24.899,cap-117,28-78,4915
34,5352,B,1,0,1,107,"TOLUCA",36,743,48,124,121,13,3,5,175,2,1,1,1,0,1,0,0,0,0,0,0,13,0,14,522,2017-06-04,20:17:28.916,20:19:23.699,cap-37,34-52,5621
17,1909,C,1,0,1,34,"ECATEPEC DE MORELOS",8,599,14,107,59,1,7,3,91,2,1,1,0,0,1,0,0,0,0,0,0,4,1,17,309,2017-06-04,20:17:23.401,20:19:13.086,cap-49,17-56,9915
4,3783,C,1,0,1,61,"NICOLAS ROMERO",44,554,33,92,21,3,3,0,91,0,0,1,0,0,0,0,0,0,0,0,0,11,0,4,259,2017-06-04,20:16:21.269,20:19:12.287,cap-75,4-72,2939
2,664,B,1,0,1,23,"COYOTEPEC",12,628,49,81,20,0,8,4,143,1,0,0,0,0,0,0,1,0,0,0,0,1,0,8,316,2017-06-04,20:19:58.657,20:19:09.929,cap-82,2-11,3840
18,2020,C,4,0,1,38,"HUIXQUILUCAN",17,624,105,111,29,2,3,1,59,0,1,0,0,1,1,0,0,0,0,0,0,8,0,12,333,2017-06-04,20:16:31.780,20:19:03.290,cap-95,18-14,4669
27,2507,C,1,0,1,55,"METEPEC",35,642,55,76,128,31,5,1,117,0,2,3,0,0,0,0,0,0,0,0,0,10,0,10,438,2017-06-04,20:16:41.907,20:19:01.141,cap-106,27-42,7831
34,5192,B,1,0,1,107,"TOLUCA",34,647,64,136,98,5,1,0,132,0,2,1,0,0,1,0,0,0,1,0,0,17,0,6,464,2017-06-04,20:16:48.164,20:19:00.957,cap-96,34-23,7243
4,3770,C,3,0,1,61,"NICOLAS ROMERO",44,619,65,108,28,1,1,3,117,2,1,0,0,0,1,0,0,0,0,0,0,4,0,11,342,2017-06-04,20:16:26.582,20:18:54.601,cap-5,4-62,5126
1,2268,B,1,0,2,46,"JILOTEPEC",14,595,78,89,18,2,18,12,112,2,0,0,0,0,2,0,0,0,0,0,0,8,0,11,352,2017-06-04,20:19:26.234,20:18:45.305,cap-61,1-40,6129
40,4471,B,1,0,1,91,"TENANGO DEL VALLE",7,739,65,104,79,10,0,1,135,96,2,0,0,1,1,0,0,0,0,1,0,8,0,6,509,2017-06-04,20:19:35.325,20:18:32.835,cap-55,40-11,4358
23,141,B,1,0,1,5,"ALMOLOYA DE JUAREZ",45,718,50,153,102,15,2,5,145,1,1,0,0,0,0,0,0,0,0,0,0,8,0,15,497,2017-06-04,20:16:17.742,20:18:25.130,cap-18,23-34,8426
17,1568,B,1,0,1,34,"ECATEPEC DE MORELOS",42,548,39,34,71,1,5,1,104,1,1,0,0,0,0,0,0,0,0,0,0,11,1,11,280,2017-06-04,20:15:46.428,20:18:19.248,cap-102,17-44,5917
26,3922,B,1,0,2,107,"TOLUCA",34,708,41,182,55,5,11,2,70,1,3,0,0,0,0,0,0,0,0,0,0,11,0,11,392,2017-06-04,20:16:15.133,20:18:16.974,cap-20,26-18,4126
34,5344,C,1,0,1,107,"TOLUCA",36,651,53,93,120,7,2,4,112,0,0,1,0,0,0,1,0,0,0,0,0,12,0,8,413,2017-06-04,20:16:04.029,20:18:16.341,cap-62,34-53,8443
30,3616,B,1,0,1,60,"NEZAHUALCOYOTL",25,438,12,30,110,2,0,0,59,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,224,2017-06-04,20:15:16.757,20:18:14.759,cap-35,30-66,4549
18,2004,B,1,0,1,38,"HUIXQUILUCAN",17,499,129,100,28,2,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,3,0,8,293,2017-06-04,20:16:13.927,20:18:02.506,cap-54,18-10,1424
36,4315,C,1,0,2,83,"TEJUPILCO",9,655,13,198,75,4,1,6,61,2,0,0,0,0,0,0,0,0,0,0,0,1,0,11,372,2017-06-04,20:15:44.310,20:17:45.696,cap-29,36-54,4724
28,4226,C,6,0,2,82,"TECAMAC",33,703,39,131,32,12,6,0,225,6,1,1,2,1,2,1,0,0,0,0,0,5,0,7,471,2017-06-04,20:15:21.905,20:17:44.421,cap-87,28-90,1399
15,4839,B,1,0,1,105,"TLALNEPANTLA DE BAZ",18,523,104,58,31,0,3,3,104,0,0,0,0,0,0,0,0,0,0,0,0,15,1,7,326,2017-06-04,20:14:55.035,20:17:41.905,cap-50,15-2,2755
2,4514,C,1,0,1,92,"TEOLOYUCAN",12,547,17,92,59,5,0,4,127,0,0,0,0,0,1,1,0,0,0,0,0,2,0,4,312,2017-06-04,20:15:18.957,20:17:26.828,cap-51,2-41,3406
21,2841,B,1,0,1,58,"NAUCALPAN DE JUAREZ",29,509,124,32,44,1,1,1,100,1,0,0,0,0,0,0,0,0,0,0,0,6,0,3,313,2017-06-04,20:13:33.868,20:17:21.264,cap-114,21-13,1629
39,3967,C,1,0,1,71,"LA PAZ",31,679,18,104,57,3,13,3,102,1,0,0,1,2,0,0,0,0,0,0,0,3,0,8,315,2017-06-04,20:15:32.208,20:17:17.332,cap-13,39-1,9310
4,3790,C,2,0,1,61,"NICOLAS ROMERO",44,656,45,72,27,5,4,2,122,1,0,0,1,0,0,1,0,0,0,0,0,10,0,8,298,2017-06-04,20:14:12.247,20:17:08.385,cap-9,4-76,6634
35,3850,B,1,0,2,64,"OCUILAN",7,593,5,86,202,2,6,26,45,1,1,0,0,0,1,0,0,0,0,0,0,5,0,7,387,2017-06-04,20:13:59.923,20:16:55.316,cap-25,35-38,6516
4,878,B,1,0,1,25,"CUAUTITLAN IZCALLI",43,736,123,55,63,4,0,1,159,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,427,2017-06-04,20:14:18.514,20:16:54.149,cap-16,4-22,7378
23,1295,C,1,0,2,33,"DONATO GUERRA",10,599,11,175,155,4,16,3,59,0,2,0,0,0,3,0,0,0,0,0,0,4,0,13,445,2017-06-04,20:17:43.961,20:16:46.261,cap-34,23-45,6982
26,5418,B,1,0,1,107,"TOLUCA",2,613,56,70,82,5,4,3,94,3,1,3,1,2,0,0,0,0,0,0,0,10,0,14,348,2017-06-04,20:13:01.710,20:16:34.057,cap-89,26-70,9770
8,5499,C,2,0,1,110,"TULTITLAN",11,656,53,73,54,1,2,2,120,1,0,0,0,0,1,0,0,0,0,0,0,16,0,4,327,2017-06-04,20:11:58.181,20:16:31.075,cap-42,8-9,2270
2,4570,C,1,0,1,96,"TEPOTZOTLAN",12,749,55,91,34,6,1,1,153,1,1,0,0,0,1,0,0,0,0,0,0,9,0,7,360,2017-06-04,20:14:12.780,20:16:30.009,cap-28,2-61,3324
12,2123,C,2,0,1,40,"IXTAPALUCA",40,568,20,71,36,3,5,2,113,1,1,0,1,0,0,1,0,0,0,0,0,2,0,13,269,2017-06-04,20:14:20.205,20:16:29.117,cap-12,12-87,5309
35,4435,C,1,0,1,89,"TENANCINGO",7,601,29,83,60,4,3,6,137,3,0,0,0,0,1,0,0,0,0,0,0,11,0,14,351,2017-06-04,20:17:16.767,20:16:24.252,cap-105,35-49,3281
27,2521,C,2,0,1,55,"METEPEC",35,642,50,96,91,32,1,1,109,1,0,0,1,0,2,1,0,0,0,0,0,14,0,11,410,2017-06-04,20:21:58.686,20:16:23.311,cap-88,27-48,2794
37,5575,C,1,0,1,110,"TULTITLAN",19,515,19,89,37,5,4,2,80,1,0,1,0,0,0,0,0,0,0,0,0,14,0,4,256,2017-06-04,20:51:06.961,20:16:21.303,cap-66,37-61,2277
1,2327,C,1,0,2,48,"JIQUIPILCO",15,528,18,138,38,13,9,12,115,6,1,1,1,0,1,2,0,0,0,0,0,6,0,10,371,2017-06-04,20:13:41.914,20:16:20.762,cap-71,1-75,5286
8,5487,B,1,0,1,110,"TULTITLAN",11,533,24,89,21,1,3,4,115,4,0,2,0,0,1,2,0,0,0,0,0,9,0,9,284,2017-06-04,20:23:52.915,20:16:18.896,cap-19,8-6,2930
24,2648,B,1,0,1,58,"NAUCALPAN DE JUAREZ",30,681,35,81,19,4,3,5,101,5,0,0,0,0,3,0,0,0,0,0,0,9,0,11,276,2017-06-04,20:12:22.437,20:16:16.022,cap-69,24-39,8334
38,1155,C,1,0,1,32,"CHIMALHUACAN",3,614,8,68,79,2,2,5,57,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,231,2017-06-04,20:14:08.294,20:16:09.174,cap-21,38-18,5952
28,4231,C,2,0,1,82,"TECAMAC",33,670,49,101,38,7,8,5,115,2,1,0,1,1,2,0,0,1,1,0,0,4,0,10,346,2017-06-04,20:12:27.928,20:16:04.918,cap-56,28-71,6160
31,1253,B,1,0,1,60,"NEZAHUALCOYOTL",41,538,2,50,126,1,2,1,42,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11,237,2017-06-04,20:13:36.781,20:16:02.818,cap-83,31-32,4442
6,5479,C,3,0,1,109,"TULTEPEC",19,618,23,85,111,0,1,3,113,1,1,0,0,0,2,0,0,0,1,0,0,8,1,15,365,2017-06-04,20:13:16.634,20:15:51.898,cap-74,6-27,5536
35,4701,C,4,0,2,102,"TIANGUISTENCO",4,610,35,101,93,9,3,1,118,1,4,0,0,0,1,0,0,0,0,0,0,13,0,5,384,2017-06-04,20:13:32.530,20:15:34.022,cap-73,35-68,4124
26,5375,C,1,0,1,107,"TOLUCA",34,739,111,145,50,8,1,4,67,1,2,3,0,0,3,3,1,0,0,0,0,25,0,17,441,2017-06-04,20:12:36.407,20:15:32.497,cap-118,26-6,5403
11,1916,B,1,0,1,34,"ECATEPEC DE MORELOS",8,464,25,61,31,3,2,4,117,1,0,0,0,0,0,0,0,0,0,0,0,14,1,10,269,2017-06-04,20:58:38.426,20:15:31.906,cap-115,11-65,9995
2,224,C,2,0,2,10,"APAXCO",20,568,40,70,32,3,1,1,155,3,1,0,0,2,2,0,0,0,0,0,0,6,0,18,334,2017-06-04,20:45:31.733,20:15:29.731,cap-53,2-1,6348
12,6115,B,1,0,1,40,"IXTAPALUCA",28,733,18,77,74,2,7,4,123,1,0,0,0,0,0,0,0,0,0,0,0,16,0,8,330,2017-06-04,20:25:45.031,20:15:27.549,cap-91,12-11,3674
15,4974,C,1,0,1,105,"TLALNEPANTLA DE BAZ",18,677,134,69,58,2,3,1,125,2,1,0,0,1,0,0,0,0,1,0,0,11,3,14,425,2017-06-04,20:12:13.560,20:15:22.209,cap-38,15-19,6034
31,3602,C,2,0,1,60,"NEZAHUALCOYOTL",41,526,12,35,141,1,3,2,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,251,2017-06-04,20:18:23.484,20:15:14.546,cap-58,31-41,6258
18,2425,C,1,0,1,52,"LERMA",4,699,60,189,57,6,4,2,87,3,0,0,0,0,6,0,0,0,0,0,0,18,0,6,438,2017-06-04,20:12:46.648,20:15:02.592,cap-36,18-80,8809
9,3914,B,1,0,2,68,"OTZOLOTEPEC",45,508,26,95,63,19,11,3,88,1,0,0,0,0,2,1,0,0,0,0,0,13,0,11,333,2017-06-04,20:31:08.307,20:15:00.159,cap-94,9-37,2465
17,1721,C,1,0,1,34,"ECATEPEC DE MORELOS",42,539,30,65,58,0,2,6,118,2,0,0,0,0,1,0,1,0,0,0,0,5,1,9,298,2017-06-04,20:12:52.553,20:14:59.801,cap-7,17-5,7261
18,2007,C,2,0,1,38,"HUIXQUILUCAN",17,728,94,82,40,2,7,2,98,5,1,0,1,0,3,1,3,3,3,0,0,7,0,13,365,2017-06-04,20:11:46.756,20:14:44.482,cap-37,18-12,8225
30,3454,B,1,0,1,60,"NEZAHUALCOYOTL",25,519,8,41,144,2,12,2,54,2,0,0,0,0,0,0,0,0,0,0,0,2,0,7,274,2017-06-04,20:12:58.043,20:14:41.908,cap-30,30-35,6778
23,1287,C,1,0,2,33,"DONATO GUERRA",10,520,10,185,95,1,13,3,8,1,2,1,0,2,3,0,1,0,0,0,1,3,0,12,341,2017-06-04,20:12:05.195,20:14:29.738,cap-85,23-48,8013
24,2690,C,2,0,1,58,"NAUCALPAN DE JUAREZ",30,504,79,87,47,0,1,0,64,0,1,0,1,0,0,1,0,0,0,0,0,15,0,12,308,2017-06-04,20:11:57.769,20:14:29.372,cap-46,24-60,2912
23,138,C,4,0,2,5,"ALMOLOYA DE JUAREZ",45,637,44,103,72,10,14,3,90,1,0,0,0,0,0,0,0,0,0,0,0,7,1,10,355,2017-06-04,20:11:28.719,20:14:28.139,cap-82,23-32,4967
23,141,C,1,0,1,5,"ALMOLOYA DE JUAREZ",45,718,36,152,91,15,4,4,136,0,0,0,0,0,2,0,0,0,0,0,5,12,0,15,472,2017-06-04,20:16:17.742,20:14:19.499,cap-18,23-34,8426
23,5754,C,2,0,2,115,"VILLA VICTORIA",10,584,18,251,18,4,2,1,57,0,3,0,0,2,5,1,0,0,0,0,0,3,0,14,379,2017-06-04,20:11:18.582,20:14:13.925,cap-117,23-83,5982
6,575,C,2,0,1,20,"COACALCO DE BERRIOZABAL",38,723,49,86,45,4,2,1,137,2,1,1,0,0,1,3,0,0,0,0,0,9,0,12,353,2017-06-04,20:10:55.156,20:14:08.078,cap-20,6-59,8454
27,2507,C,2,0,1,55,"METEPEC",35,641,50,111,121,29,8,1,108,0,0,1,0,0,3,0,0,0,0,0,0,9,1,14,456,2017-06-04,20:16:41.907,20:14:07.303,cap-39,27-42,7831
1,2336,B,1,0,2,48,"JIQUIPILCO",15,553,30,165,52,3,7,0,94,11,1,1,1,0,9,0,0,0,0,0,0,6,0,9,389,2017-06-04,20:11:43.066,20:14:06.212,cap-43,1-70,9479
37,689,C,2,0,2,24,"CUAUTITLAN",19,665,37,92,27,2,4,6,116,2,3,0,0,0,4,0,0,0,0,0,0,5,0,9,307,2017-06-04,20:11:06.767,20:14:01.080,cap-29,37-17,7889
6,536,B,1,0,1,20,"COACALCO DE BERRIOZABAL",38,696,37,72,89,3,1,3,117,3,1,0,0,0,0,1,0,0,0,0,0,9,1,9,346,2017-06-04,20:11:22.619,20:13:46.536,cap-62,6-39,3028
30,3647,C,1,0,1,60,"NEZAHUALCOYOTL",25,563,12,34,134,3,1,1,85,1,2,0,0,0,0,0,0,0,0,0,0,5,0,7,285,2017-06-04,20:15:16.757,20:13:41.504,cap-96,30-66,4549
40,2165,B,1,0,1,41,"IXTAPAN DE LA SAL",9,531,27,179,47,2,0,1,72,3,1,0,0,0,2,0,0,0,0,0,0,8,1,15,358,2017-06-04,20:10:49.393,20:13:40.921,cap-48,40-3,6914
8,5559,B,1,0,1,110,"TULTITLAN",11,662,22,100,40,2,6,4,96,4,3,2,1,0,0,0,0,0,0,0,0,8,1,14,303,2017-06-04,20:11:21.729,20:13:32.950,cap-24,8-49,2833
12,2123,C,1,0,1,40,"IXTAPALUCA",40,568,10,75,48,2,4,0,138,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,289,2017-06-04,20:14:20.205,20:13:29.793,cap-12,12-87,5309
12,2143,C,3,0,1,40,"IXTAPALUCA",40,628,12,60,69,2,5,2,78,3,1,0,0,0,3,0,0,0,0,0,0,9,0,13,257,2017-06-04,20:10:18.804,20:13:26.660,cap-57,12-93,2140
21,2782,B,1,0,1,58,"NAUCALPAN DE JUAREZ",29,609,167,60,54,1,1,1,64,2,2,0,0,1,0,0,0,0,0,0,0,8,1,5,367,2017-06-04,20:10:32.542,20:13:22.704,cap-55,21-21,7586
32,963,B,1,0,1,122,"VALLE DE CHALCO SOLIDARIDAD",27,597,20,68,112,0,4,0,79,6,0,0,0,0,1,0,0,0,0,0,0,4,0,18,312,2017-06-04,20:10:50.936,20:13:14.099,cap-102,32-34,9841
10,1829,C,6,0,1,34,"ECATEPEC DE MORELOS",6,665,30,64,54,2,1,4,107,0,1,0,0,0,1,0,0,0,0,0,0,4,0,4,272,2017-06-04,20:11:23.949,20:13:06.819,cap-14,10-61,1751
25,1268,C,5,0,1,32,"CHIMALHUACAN",3,743,15,73,55,5,4,1,95,6,0,0,0,0,1,1,1,0,0,0,0,1,0,0,258,2017-06-04,20:11:01.263,20:13:03.661,cap-1,25-9,6333
17,1891,C,1,0,1,34,"ECATEPEC DE MORELOS",8,440,17,75,39,3,2,4,79,3,1,0,0,0,2,0,0,0,0,0,0,10,0,15,250,2017-06-04,20:10:20.046,20:12:49.633,cap-75,17-57,8422
32,975,C,1,0,1,122,"VALLE DE CHALCO SOLIDARIDAD",27,684,8,87,93,2,1,2,103,3,1,0,0,0,2,0,0,0,0,0,0,4,0,16,322,2017-06-04,20:10:36.974,20:12:45.868,cap-54,32-38,4178
2,1968,C,1,0,1,36,"HUEHUETOCA",20,714,55,122,35,3,6,2,106,7,2,0,0,1,1,0,0,0,0,0,0,2,0,11,353,2017-06-04,20:10:24.504,20:12:45.027,cap-13,2-22,9395
36,4146,E,1,0,2,78,"SAN SIMON DE GUERRERO",10,145,0,37,71,1,0,1,1,4,0,0,0,0,0,1,2,0,0,0,0,0,0,1,119,2017-06-04,20:10:21.878,20:12:44.161,cap-107,36-45,1225
38,4661,B,1,0,2,100,"TEXCOCO",23,601,7,65,26,2,2,2,238,2,1,1,0,0,0,0,0,0,0,0,0,6,0,3,355,2017-06-04,20:10:46.868,20:12:38.463,cap-95,38-56,3262
6,621,C,2,0,1,20,"COACALCO DE BERRIOZABAL",38,531,32,70,51,3,0,2,112,4,0,0,0,0,0,1,0,0,0,0,0,8,0,8,291,2017-06-04,20:10:37.457,20:12:34.515,cap-65,6-89,5090
25,5967,C,2,0,2,32,"CHIMALHUACAN",5,703,12,79,35,0,2,0,84,2,0,0,1,0,5,1,0,0,0,0,0,6,0,7,234,2017-06-04,20:09:48.751,20:12:32.723,cap-40,25-55,4151
11,1880,C,2,0,1,34,"ECATEPEC DE MORELOS",8,583,31,67,47,0,13,2,167,1,0,2,0,0,0,1,0,0,0,0,0,13,2,11,357,2017-06-04,20:35:44.446,20:12:30.325,cap-63,11-58,9779
38,4669,B,1,0,2,100,"TEXCOCO",23,624,10,68,30,3,9,2,226,0,0,0,0,0,1,0,0,0,0,0,0,3,0,12,364,2017-06-04,20:10:33.333,20:12:25.242,cap-72,38-60,1899
2,5714,C,1,0,2,113,"VILLA DEL CARBON",14,578,40,188,13,13,4,2,59,1,0,0,0,0,3,2,0,0,0,0,0,2,0,17,344,2017-06-04,20:10:08.871,20:12:09.166,cap-51,2-92,7592
14,352,C,2,0,1,13,"ATIZAPAN DE ZARAGOZA",16,614,59,58,33,0,3,3,87,0,1,0,0,0,4,1,0,0,0,0,0,10,0,11,270,2017-06-04,20:09:11.159,20:12:09.125,cap-73,14-50,3844
7,704,C,7,0,1,25,"CUAUTITLAN IZCALLI",43,702,96,45,61,3,1,1,186,1,1,0,0,0,0,0,0,0,0,0,0,18,1,10,424,2017-06-04,20:08:50.345,20:11:50.840,cap-103,7-14,7813
36,4157,C,1,0,2,79,"SANTO TOMAS",10,567,20,137,55,5,2,3,101,1,0,0,0,0,0,0,0,0,0,0,0,4,0,11,339,2017-06-04,20:09:49.865,20:11:47.725,cap-35,36-28,1279
7,694,C,2,0,1,25,"CUAUTITLAN IZCALLI",43,727,38,86,34,2,2,2,146,2,0,3,0,0,2,0,0,0,0,0,0,8,0,9,334,2017-06-04,20:08:47.223,20:11:18.860,cap-28,7-1,8637
14,306,C,2,0,1,13,"ATIZAPAN DE ZARAGOZA",16,543,69,59,36,1,12,2,77,0,0,0,0,2,0,0,0,0,0,0,0,17,0,9,284,2017-06-04,20:08:20.434,20:11:09.531,cap-49,14-33,8261
3,2356,C,1,0,2,49,"JOCOTITLAN",13,622,44,150,34,11,1,2,101,2,0,0,0,1,3,0,0,0,0,0,0,9,0,19,377,2017-06-04,20:08:30.345,20:10:57.586,cap-88,3-28,5700
34,5303,C,3,0,1,107,"TOLUCA",34,682,56,103,111,6,4,1,117,2,2,0,0,0,0,0,1,0,0,0,0,12,1,11,427,2017-06-04,20:08:39.060,20:10:57.286,cap-25,34-25,4694
39,3972,C,2,0,1,71,"LA PAZ",31,614,12,92,65,1,3,4,88,0,0,0,0,0,3,1,0,0,0,0,0,5,0,6,280,2017-06-04,20:08:10.955,20:10:53.503,cap-91,39-22,3422
33,4737,C,1,0,2,104,"TLALMANALCO",28,567,17,74,42,3,1,1,99,5,0,0,0,0,0,0,0,0,0,0,0,11,0,7,260,2017-06-04,20:08:35.835,20:10:52.213,cap-19,33-46,5453
33,1052,C,12,0,1,26,"CHALCO",1,710,16,64,31,4,2,5,81,3,2,0,0,0,0,0,0,0,0,0,0,8,0,2,218,2017-06-04,20:08:32.114,20:10:45.857,cap-71,33-64,1334
15,379,C,3,0,1,13,"ATIZAPAN DE ZARAGOZA",29,618,109,35,40,1,2,1,152,0,0,0,1,0,1,0,0,0,0,0,0,11,0,8,361,2017-06-04,20:07:10.486,20:10:43.258,cap-58,15-59,5141
32,981,C,1,0,1,122,"VALLE DE CHALCO SOLIDARIDAD",27,618,15,41,106,0,1,2,92,1,0,0,1,1,0,0,0,0,0,0,0,5,0,7,272,2017-06-04,20:07:31.578,20:10:39.801,cap-34,32-61,3743
34,5349,C,5,0,1,107,"TOLUCA",36,741,44,91,100,11,8,3,122,3,2,1,0,0,4,0,0,0,0,0,0,12,0,13,414,2017-06-04,20:08:29.749,20:10:34.510,cap-66,34-62,6705
8,5527,C,1,0,1,110,"TULTITLAN",11,557,37,85,39,4,5,2,88,2,0,1,0,0,1,0,0,0,0,0,0,2,0,12,278,2017-06-04,20:08:41.013,20:10:31.212,cap-50,8-28,1128
36,184,E,1,0,2,8,"AMATEPEC",9,175,0,73,45,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,125,2017-06-04,20:07:54.785,20:10:24.748,cap-101,36-11,9477
4,3744,C,3,0,1,61,"NICOLAS ROMERO",44,620,55,83,33,2,2,2,143,5,0,0,0,0,0,0,0,0,0,0,0,10,0,7,342,2017-06-04,20:07:52.398,20:10:23.041,cap-64,4-45,6640
35,4720,C,1,0,2,102,"TIANGUISTENCO",4,646,40,105,61,3,0,3,89,2,4,0,0,0,0,0,0,0,0,0,0,8,0,12,327,2017-06-04,20:07:50.934,20:10:18.483,cap-90,35-81,3414
36,4257,C,2,0,2,83,"TEJUPILCO",9,647,14,164,40,0,1,4,158,0,1,1,0,0,2,0,0,0,1,0,0,3,0,4,393,2017-06-04,20:06:31.662,20:10:16.326,cap-106,36-43,8073
32,921,C,1,0,1,122,"VALLE DE CHALCO SOLIDARIDAD",27,657,14,73,93,4,3,2,95,2,1,1,0,0,2,0,0,0,0,0,0,5,0,8,303,2017-06-04,20:07:22.683,20:10:16.218,cap-56,32-20,6121
9,2210,C,2,0,2,43,"IXTLAHUACA",15,663,37,177,37,6,21,4,96,0,0,0,0,0,0,0,0,0,0,0,0,13,0,17,408,2017-06-04,20:07:49.236,20:10:13.160,cap-5,9-7,2761
26,5376,B,1,0,1,107,"TOLUCA",34,743,97,128,62,19,3,2,103,1,3,1,0,0,4,0,0,0,0,0,0,12,0,10,445,2017-06-04,20:22:35.195,20:10:10.045,cap-84,26-12,3038
25,1268,B,1,0,1,32,"CHIMALHUACAN",3,744,12,83,62,3,3,0,88,3,0,0,0,0,3,1,0,0,0,0,0,1,0,13,272,2017-06-04,20:11:01.263,20:10:09.945,cap-1,25-9,6333
24,2949,C,1,0,1,58,"NAUCALPAN DE JUAREZ",30,679,26,114,29,2,3,6,105,3,0,0,0,0,0,0,0,0,0,0,0,8,0,13,309,2017-06-04,20:07:15.138,20:10:08.196,cap-94,24-25,8565
19,5066,C,3,0,1,105,"TLALNEPANTLA DE BAZ",18,602,39,64,16,2,3,3,113,2,0,0,0,1,1,0,1,0,0,0,0,4,0,6,255,2017-06-04,20:07:01.114,20:10:06.271,cap-26,19-46,8849
25,1217,C,1,0,1,32,"CHIMALHUACAN",3,651,10,58,59,1,3,2,83,0,0,0,0,0,1,1,0,0,0,0,0,3,0,4,225,2017-06-04,20:07:58.040,20:10:04.097,cap-83,25-39,9466
34,5435,C,1,0,2,107,"TOLUCA",36,623,70,74,114,13,4,1,126,1,0,0,0,1,2,1,0,0,1,0,0,7,3,11,429,2017-06-04,20:08:07.272,20:09:57.266,cap-68,34-56,9207
40,5843,C,1,0,2,119,"ZINACANTEPEC",36,486,35,131,78,5,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,21,0,13,337,2017-06-04,20:08:01.805,20:09:52.385,cap-53,40-62,6523
34,5438,C,4,0,1,107,"TOLUCA",36,678,60,106,81,8,2,2,79,0,1,2,0,0,1,0,0,0,0,0,0,12,0,18,372,2017-06-04,20:07:23.914,20:09:46.137,cap-36,34-81,9799
2,1961,B,1,0,2,36,"HUEHUETOCA",20,634,59,83,13,1,3,6,124,7,0,1,0,1,0,0,0,0,0,0,0,6,0,5,309,2017-06-04,20:07:13.161,20:09:39.897,cap-67,2-27,6041
40,5827,E,1,0,2,119,"ZINACANTEPEC",36,552,43,93,79,6,2,4,60,2,1,0,0,0,1,1,0,0,0,0,0,17,1,13,323,2017-06-04,20:26:49.124,20:09:36.682,cap-31,40-52,2394
18,2007,C,5,0,1,38,"HUIXQUILUCAN",17,728,100,99,40,2,7,5,84,1,1,1,0,0,2,0,0,0,0,0,0,7,0,18,367,2017-06-04,20:11:46.756,20:09:22.372,cap-46,18-12,8225
31,3717,C,1,0,1,60,"NEZAHUALCOYOTL",41,704,9,54,162,3,1,1,72,2,1,0,0,0,1,0,0,0,0,0,0,7,0,9,322,2017-06-04,20:06:50.265,20:09:18.040,cap-42,31-52,8471
31,3713,C,1,0,1,60,"NEZAHUALCOYOTL",41,724,4,39,228,1,0,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,338,2017-06-04,20:06:49.119,20:09:16.674,cap-43,31-58,3097
15,4858,C,2,0,1,105,"TLALNEPANTLA DE BAZ",18,586,41,86,18,1,3,5,111,4,0,0,0,0,0,0,0,0,0,0,0,15,1,8,293,2017-06-04,20:06:58.232,20:09:16.015,cap-39,15-12,1301
6,626,C,1,0,1,20,"COACALCO DE BERRIOZABAL",38,516,41,89,48,0,1,1,141,1,0,0,0,1,2,0,0,0,0,0,0,8,1,9,343,2017-06-04,20:07:07.229,20:09:08.335,cap-85,6-87,6027
32,942,C,2,0,1,122,"VALLE DE CHALCO SOLIDARIDAD",27,569,19,70,77,3,0,2,87,5,1,0,2,0,1,0,1,0,0,0,0,3,0,8,279,2017-06-04,20:06:57.805,20:09:00.555,cap-7,32-29,8973
23,131,C,1,0,1,5,"ALMOLOYA DE JUAREZ",45,567,42,164,63,11,1,2,50,1,0,2,1,0,3,0,0,0,0,0,0,14,0,4,358,2017-06-04,20:06:52.144,20:08:56.614,cap-37,23-25,4254
11,1339,C,1,0,1,34,"ECATEPEC DE MORELOS",21,738,20,110,51,2,8,6,152,1,2,0,0,0,2,0,0,0,0,0,0,6,0,10,370,2017-06-04,20:04:09.951,20:08:55.556,cap-23,11-15,2305
35,4446,C,2,0,2,89,"TENANCINGO",7,643,57,85,33,12,15,6,90,1,0,0,0,0,0,4,0,0,0,0,0,4,0,11,318,2017-06-04,20:05:44.398,20:08:55.281,cap-47,35-56,4204
